OBJECTID,STOPNAME,SHAPE,STOPID,STOPABBR,BENCH,SHELTER,ROUTES,COUNTY,LON,LAT
4660,SOUTH ST & OP WEST ST,"(39.11078500000008, -75.54835699999995)",2753,SODA,0,0,104,,-75548357,39110785
4661,SONGSMITH DR & GOVERNORS SQ ENT,"(39.63572400000004, -75.66107399999999)",2578,SOGS,1,1,54,,-75661074,39635724
4662,SONGSMITH DR & HONEYSUCKLE DR,"(39.63677000000007, -75.66401999999994)",2577,SOHO,1,0,54,,-75664020,39636770
4663,SONGSMITH DR & IRIS LANE,"(39.63892500000003, -75.66492699999998)",2575,SOIR,1,0,54,,-75664927,39638925
4664,SONGSMITH DR OP CARVEL LN,"(39.635691000000065, -75.66238999999996)",3889,SOKI,0,0,54,,-75662390,39635691
4665,SONGSMITH DR & LILAC LANE,"(39.63762200000008, -75.66446199999996)",2576,SOLI,0,0,54,,-75664462,39637622
4666,SONGSMITH DR & MCMULLEN CIR 1,"(39.63584600000007, -75.66115899999994)",2586,SOMC,0,0,54,,-75661159,39635846
4667,SONGSMITH DR & PENMAN DR,"(39.637515000000064, -75.66426399999995)",2587,SOPE,0,0,54,,-75664264,39637515
4668,SONGSMITH DR & SMALLEYS DAM RD,"(39.64204900000004, -75.66352199999994)",2573,SOSM,1,1,54,,-75663522,39642049
4669,SONGSMITH DR AT TOLSTOY  PL,"(39.63690100000008, -75.66390799999994)",3812,SOTO,1,0,54,,-75663908,39636901
4670,S LITTLE CRK RD & TUDOR IND PARK,"(39.156818000000044, -75.49830099999997)",375,SOTU,0,0,107,,-75498301,39156818
4671,SOUTH ST & OP WESLEY ST,"(39.11127000000005, -75.55184499999996)",2752,SOWE,0,0,104,,-75551845,39111270
4672,SPRUCE ST & 5TH ST,"(39.73803300000003, -75.54352499999999)",1274,SP05,0,0,8,,-75543525,39738033
4673,SPRUCE ST & 6TH ST,"(39.73902600000008, -75.54287099999993)",1273,SP06,0,0,8,,-75542871,39739026
4674,SPRUCE ST & 8TH ST,"(39.74027700000005, -75.54201499999994)",1272,SP08,0,0,8,,-75542015,39740277
4675,SHUTTLE RD @ EXXON STATION,"(38.71373300000005, -75.10790799999995)",3570,SRXS,0,0,"201, 203, 207, 208",,-75107908,38713733
4676,E SCOTLAND DR @ US RT 40,"(39.61047600000006, -75.70368999999994)",3556,SS40,0,0,64,,-75703690,39610476
4677,SUNSET BLVD & ARBYS REST,"(39.67051300000003, -75.59811499999995)",225,SSAR,0,0,"13, 25",,-75598115,39670513
4678,SUNSET BLVD & BJS,"(39.66796900000003, -75.59958199999994)",2126,SSBJ,0,0,"13, 25",,-75599582,39667969
4679,SHIPLEY RD & OP BURNETT DR,"(39.82560100000006, -75.53457699999996)",2653,SSBU,0,0,35,,-75534577,39825601
4680,S COLLEGE AVE & CHESNUT HL RD W,"(39.65472600000004, -75.75138199999998)",1854,SSCH,0,0,"16, 46",,-75751382,39654726
4681,S COLLEGE AVE & CORPORATE BVD,"(39.61654800000008, -75.74529099999995)",2608,SSCO,0,0,"42, 46, 302",,-75745291,39616548
4682,SHIPLEY RD & CROSS COUNTRY RD,"(39.81572600000004, -75.53557499999994)",2658,SSCR,0,0,35,,-75535575,39815726
4683,SHIPLEY RD & OP DREXEL DR,"(39.81792600000006, -75.53526999999997)",2657,SSDR,0,0,35,,-75535270,39817926
4684,S COLLEGE AVE & OP FRIENDLYS,"(39.650761000000045, -75.74913699999996)",188,SSFR,0,0,"16, 46, 302",,-75749137,39650761
4685,S COLLEGE AVE & FOUR SEASONS PKY,"(39.624569000000065, -75.74429699999996)",331,SSFS,0,1,42,,-75744297,39624569
4686,S COLLEGE AVE & OP GLASGOW HS,"(39.630787000000055, -75.74403599999994)",2606,SSGL,0,1,"42, 46, 302",,-75744036,39630787
4687,SHIPLEY RD & OP GRANITE WAY,"(39.828459000000066, -75.53468999999996)",2651,SSGR,1,1,35,,-75534690,39828459
4688,S COLLEGE AVE & KENT WAY,"(39.67819500000007, -75.75362499999994)",2375,SSKE,0,0,46,,-75753625,39678195
4689,STATE ST OP LAKELAND TP,"(39.129373000000044, -75.51893699999994)",553,SSLA,0,0,105,,-75518937,39129373
4690,S COLLEGE AVE & MARVIN DR,"(39.66122800000005, -75.75233399999996)",1847,SSMA,0,0,"16, 33, 46, 302",,-75752334,39661228
4691,SHIPLEY RD & MORNINGSIDE DR,"(39.82157500000005, -75.53448399999996)",2655,SSMO,0,0,35,,-75534484,39821575
4692,S COLLEGE AVE & N CHRYSLER ENT,"(39.66767200000004, -75.75307999999995)",2469,SSNC,1,1,"16, 33, 46",,-75753080,39667672
4693,SOCIETY DR & OP NORTHTOWNE PLAZA,"(39.81825800000007, -75.45784399999997)",738,SSNO,1,1,"13, 61",,-75457844,39818258
4694,SHIPLEY RD & N ROCKFIELD DR,"(39.827027000000044, -75.53465899999998)",2652,SSNR,0,0,35,,-75534659,39827027
4695,S COLLEGE AVE & PED X AMSTEL AVE,"(39.68033400000007, -75.75367999999997)",342,SSPE,0,0,46,,-75753680,39680334
4696,SHIPLEY RD & PHEASANT RUN DR,"(39.810902000000056, -75.53590099999997)",2660,SSPH,0,0,35,,-75535901,39810902
4697,SHIPLEY RD & PIERSON DR,"(39.81462200000004, -75.53568699999994)",2659,SSPI,0,0,35,,-75535687,39814622
4698,S COLLEGE AVE & RITTER LN,"(39.67214400000006, -75.75359599999996)",1846,SSRI,0,0,"16, 33, 46",,-75753596,39672144
4699,SHIPLEY RD & S ROCKFIELD DR,"(39.82371800000004, -75.53458899999998)",2654,SSRO,0,0,35,,-75534589,39823718
4700,E SCOTLAND DR OP ST ANDREWS 1,"(39.60853800000007, -75.69751699999995)",3776,SSS1,0,0,64,,-75697517,39608538
4701,SOCIETY DR & SHELTER 2,"(39.82015300000006, -75.45695399999994)",737,SSS2,1,1,"13, 61",,-75456954,39820153
4702,E SCOTLAND DR OP ST ANDREWS 2,"(39.609838000000025, -75.69962499999997)",3557,SSSA,0,0,64,,-75699625,39609838
4703,SHIPLEY RD & SILVERSIDE RD,"(39.80946800000004, -75.53583499999996)",292,SSSI,0,0,35,,-75535835,39809468
4704,SHIPLEY RD & OP SUMMERSET RD,"(39.81933800000007, -75.53506499999997)",2656,SSSU,0,0,35,,-75535065,39819338
4705,S COLLEGE AVE & W PARK PL,"(39.67385800000005, -75.75359599999996)",1845,SSWP,0,0,"16, 33, 46",,-75753596,39673858
4706,STATE ST & BECKY LN,"(39.112468000000035, -75.51485499999995)",3091,STBE,0,0,303,,-75514855,39112468
4707,STATE ST @ BROOKDALE RD,"(39.08484900000008, -75.48984299999995)",3502,STBR,0,0,303,,-75489843,39084849
4708,STATE ST & CARROLLS CN DOV POOLS,"(39.14218500000004, -75.52264899999994)",364,STCC,0,0,"105, 303",,-75522649,39142185
4709,STATE ST & CAPITAL CLEANERS,"(39.141271000000074, -75.52302699999996)",358,STCR,0,0,"105, 303",,-75523027,39141271
4710,STATE ST & DELAWARE AVE,"(39.16311200000007, -75.52628599999997)",606,STDE,0,0,101,,-75526286,39163112
4711,STATE ST & EMERSON DR,"(39.120149000000026, -75.51574599999998)",556,STEM,0,0,105,,-75515746,39120149
4712,STATE ST & FOSKY DR,"(39.09565800000007, -75.50839399999995)",3077,STFK,0,0,303,,-75508394,39095658
4713,STATE ST & OP FOSKY,"(39.09576000000004, -75.50828199999995)",3089,STFY,0,0,303,,-75508282,39095760
4714,STATE ST & THE GREEN,"(39.15605000000005, -75.52372999999994)",2692,STGE,0,0,"108, 119",,-75523730,39156050
4715,STATE ST & GOODEN AVE,"(39.14779100000004, -75.52253399999995)",548,STGO,0,0,"105, 303",,-75522534,39147791
4716,STATE ST & THE GREEN,"(39.15626600000007, -75.52367799999996)",604,STGR,0,0,"101, 108, 119",,-75523678,39156266
4717,STATE ST & HIGHVIEW AV,"(39.13243700000004, -75.51996099999997)",558,STHI,0,0,105,,-75519961,39132437
4718,STATE ST & HOLY CROSS,"(39.15100400000006, -75.52220199999994)",357,STHO,0,0,"105, 119, 303",,-75522202,39151004
4719,STATE ST & HUNTLEY CIR,"(39.13578400000006, -75.52130999999997)",559,STHU,0,0,105,,-75521310,39135784
4720,STATE ST & HOWE DR,"(39.11175300000008, -75.51497299999994)",3075,STHW,0,0,303,,-75514973,39111753
4721,STATE ST & LAKELAND AVE,"(39.12854600000003, -75.51839999999999)",557,STLA,0,0,105,,-75518400,39128546
4722,STEEL DR & LUKENS DR,"(39.677175000000034, -75.54900599999996)",3095,STLU,0,0,14,,-75549006,39677175
4723,STATE STREET AT CENTRAL ALLEY FIRE STATION,"(38.591616000000045, -75.29073199999993)",3877,STMO,0,0,902,,-75290732,38591616
4724,STATE ST @ PLAINDEALING RD,"(39.07876900000008, -75.48335399999996)",3310,STNP,0,0,303,,-75483354,39078769
4725,STATE ST & OP EMERSON DR,"(39.12068000000005, -75.51597699999996)",555,STOE,0,0,105,,-75515977,39120680
4726,STATE ST & OLD MILL RD,"(39.124798000000055, -75.51707399999998)",554,STOL,0,0,105,,-75517074,39124798
4727,STATE ST @ PONDEROSA DR,"(39.08403400000003, -75.48876799999994)",3505,STOP,0,0,303,,-75488768,39084034
4728,STATE ST & PINE ST,"(39.14698500000003, -75.52241699999996)",561,STPI,0,0,"105, 303",,-75522417,39146985
4729,STATE ST & OLD RUDNIK LN,"(39.13528400000007, -75.52138999999994)",551,STRD,0,0,105,,-75521390,39135284
4730,STATE ST & REED ST,"(39.15962900000005, -75.52509099999997)",2691,STRE,0,0,"108, 119",,-75525091,39159629
4731,STATE ST & RICHARDSON LN,"(39.11670200000003, -75.51535999999999)",3092,STRH,0,0,303,,-75515360,39116702
4732,STATE ST & OP RICHARDSON LN,"(39.11676900000003, -75.51552799999996)",3074,STRI,0,0,303,,-75515528,39116769
4733,STATE ST & SORGHUM MILL RD,"(39.10047300000008, -75.51328399999994)",3090,STSG,0,0,303,,-75513284,39100473
4734,STATE ST & KENT GENERAL HOS,"(39.15104100000008, -75.52238099999994)",490,STSK,0,0,"105, 119, 303",,-75522381,39151041
4735,STATE ST & SORGHUM MILL RD,"(39.10094900000007, -75.51363599999996)",3076,STSO,0,0,303,,-75513636,39100949
4736,STATE ST @ WOODLEYTOWN RD,"(39.07875300000006, -75.48347799999993)",3309,STSW,0,0,303,,-75483478,39078753
4737,STATE ST & WASHINGTON ST,"(39.166780000000074, -75.52762299999995)",607,STWA,0,0,101,,-75527623,39166780
4738,STATE ST & OP WILLIAM ST,"(39.16889200000003, -75.52841999999998)",608,STWI,0,0,101,,-75528420,39168892
4739,STATE ST & OP YMCA,"(39.14456700000005, -75.52277899999996)",549,STYC,0,0,"105, 303",,-75522779,39144567
4740,STATE ST & YMCA,"(39.144562000000064, -75.52252899999996)",560,STYM,1,1,"105, 303",,-75522529,39144562
4741,SAULSBURY RD & WHATCOAT APTS,"(39.16699200000005, -75.54552299999995)",2870,SWAH,0,0,302,,-75545523,39166992
4742,SILVERSIDE RD & N BAPTIST CHURCH,"(39.80858600000005, -75.53879699999999)",2662,SWBA,0,0,35,,-75538797,39808586
4743,S WALNUT ST & BARKER ST,"(38.91015200000004, -75.42856399999994)",2938,SWBK,0,0,303,,-75428564,38910152
4744,SAIENNI BLVD & DUPONT HWY,"(39.640836000000036, -75.62591199999997)",249,SWDU,0,0,25,,-75625912,39640836
4745,S WALNUT ST & E CLARKE ST,"(38.90440300000006, -75.42953199999994)",2936,SWEC,0,0,303,,-75429532,38904403
4746,S WALNUT ST & ELIZABETH ST,"(38.90085400000004, -75.43013199999996)",2935,SWEL,0,0,303,,-75430132,38900854
4747,SILVERSIDE RD & GREENMOUNT DR,"(39.808708000000024, -75.54059599999994)",2663,SWGR,0,0,35,,-75540596,39808708
4748,SILVERSIDE RD & HARRISON AVE,"(39.78466800000007, -75.48440899999997)",697,SWHA,0,0,31,,-75484409,39784668
4749,S WALNUT ST & KINGS HWY,"(38.90581700000007, -75.42941399999995)",2951,SWKG,0,0,303,,-75429414,38905817
4750,S WALNUT ST & OP KINGS HWY,"(38.90708900000004, -75.42907699999995)",2937,SWKN,0,0,303,,-75429077,38907089
4751,SAIENNI BLVD & OP MAPLE CT APTS,"(39.64059400000008, -75.62363499999998)",2277,SWMA,0,0,25,,-75623635,39640594
4752,S WALNUT ST & MISPILLION APTS,"(38.89521200000007, -75.42997799999995)",451,SWMI,0,0,303,,-75429978,38895212
4753,S WALNUT ST & MISPILLION APTS,"(38.895196000000055, -75.43012099999999)",455,SWMP,0,0,303,,-75430121,38895196
4754,S WALNUT ST & SE 2ND ST,"(38.911099000000036, -75.42843699999997)",2939,SWN2,0,0,303,,-75428437,38911099
4755,S WALNUT ST & PARK AVE,"(38.91319000000004, -75.42833999999993)",452,SWPA,0,0,303,,-75428340,38913190
4756,N WALNUT ST & PARK ST-DHSS,"(38.91327200000006, -75.42845499999999)",454,SWPK,0,0,303,,-75428455,38913272
4757,SILVERSIDE RD & CONCORD PLAZA,"(39.80904000000004, -75.54409099999998)",2664,SWPL,1,1,35,,-75544091,39809040
4758,S WALNUT ST & SE 2ND ST,"(38.91114300000004, -75.42853399999996)",2949,SWS2,0,0,303,,-75428534,38911143
4759,S WALNUT ST & BARKER ST,"(38.91016700000006, -75.42869499999995)",2950,SWSB,0,0,303,,-75428695,38910167
4760,SILVERSIDE RD & TALLEYVILLE SCTR,"(39.80925700000006, -75.54784899999999)",2665,SWSH,0,0,35,,-75547849,39809257
4761,S WALNUT ST & W CLARKE ST,"(38.904464000000075, -75.42964499999994)",2952,SWWC,0,0,303,,-75429645,38904464
4762,S WALNUT ST & WILBUR ST,"(38.901212000000044, -75.43023699999998)",2953,SWWI,0,0,303,,-75430237,38901212
4763,TODDS LN & BOWERS ST,"(39.750395000000026, -75.52342599999997)",924,TEBO,0,0,14,,-75523426,39750395
4764,TALLEDEGA DR & BUNCHE BLVD,"(39.71367300000003, -75.55153899999993)",1862,TEBU,0,0,14,,-75551539,39713673
4765,ROCKYRUN PWKY & CT YARD MARRIOTT,"(39.81822900000003, -75.55058399999996)",290,TGIF,0,0,61,,-75550584,39818229
4766,TULL ST AT SUSSEX AVE MEADOW BRIDGE APTS,"(38.648007000000064, -75.63308799999999)",3881,TLSA,0,0,903,,-75633088,38648007
4767,TRI-STATE MALL OP PNR ON SITE,"(39.81502400000005, -75.44878699999998)",3161,TNPNR,0,0,"13, 61",,-75448787,39815024
4768,TOWNSEND BLVD & #844,"(39.17769400000003, -75.51884099999995)",2816,TO84,0,0,108,,-75518841,39177694
4769,TOWNSEND BLVD BTWN #851&847,"(39.17810300000008, -75.51866599999994)",628,TO85,0,0,108,,-75518666,39178103
4770,TOWNSEND BLVD & US  13,"(39.175193000000036, -75.52150099999994)",585,TOKM,0,0,"106, 108",,-75521501,39175193
4771,TOWNSEND BLVD & NIMITZ RD,"(39.17859900000008, -75.51611399999996)",2817,TONI,0,0,108,,-75516114,39178599
4772,TRINITY CHURCH P-N-R & ON-SITE,"(39.821664000000055, -75.48247999999995)",3258,TRPR,1,1,61,,-75482480,39821664
4773,THORNHILL DR @ LOCKHAVEN CT,"(39.61273900000003, -75.71102599999995)",3345,TSLO,0,0,64,,-75711026,39612739
4774,TRI STATE MALL & MALL ENTRANCE,"(39.816302000000064, -75.44899399999997)",51,TSML,0,0,"13, 61",,-75448994,39816302
4775,TRI-STATE MALL P-N-R ON SITE,"(39.815082000000075, -75.44899399999997)",3128,TSPNR,1,1,"13, 61",,-75448994,39815082
4776,TYBOUTS CORNER & P-N-R,"(39.61935300000005, -75.63997599999993)",250,TYBT,1,1,25,,-75639976,39619353
4777,UNION ST AT BAY RD,"(38.78368400000005, -75.31375999999995)",3853,UNBY,0,0,303,,-75313760,38783684
4778,UNION ST & MAGNOLIA ST,"(38.778696000000025, -75.31096899999994)",2928,UNMA,0,0,303,,-75310969,38778696
4779,UNIVERSITY PLZ & OP BURLINGTON FAC,"(39.66706100000005, -75.66914399999996)",2189,UNPN,0,0,"10, 34",,-75669144,39667061
4780,UNIVERSITY PLZ & BURLINGTON FAC,"(39.666427000000056, -75.66957699999995)",2195,UNSJ,1,0,"10, 34",,-75669577,39666427
4781,UNION ST & 2ND ST,"(39.74772600000006, -75.57414599999998)",962,US02,1,1,6,,-75574146,39747726
4782,UNION ST & 4TH ST,"(39.74890000000005, -75.57335099999995)",103,US04,0,0,6,,-75573351,39748900
4783,UNION ST & 6TH ST,"(39.75083600000005, -75.57194799999996)",1099,US06,0,0,6,,-75571948,39750836
4784,UNION ST & 8TH ST,"(39.75233500000007, -75.57092699999998)",1098,US08,0,0,6,,-75570927,39752335
4785,UNION ST & 9TH ST,"(39.753682000000026, -75.57011599999998)",1097,US09,0,0,6,,-75570116,39753682
4786,UNION ST & 17TH ST,"(39.75999500000006, -75.56576499999994)",1399,US17,0,0,10,,-75565765,39759995
4787,UNION ST & LANCASTER AVE,"(39.74679500000008, -75.57473599999997)",200,USLA,0,0,6,,-75574736,39746795
4788,UNION ST & MAGNOLIA ST,"(38.778684000000055, -75.31115999999997)",2960,USMA,0,0,303,,-75311160,38778684
4789,UNION ST & PENNSYLVANIA AVE,"(39.755885000000035, -75.56819799999994)",1095,USPE,0,0,6,,-75568198,39755885
4790,UNION ST & SYCAMORE ST,"(39.743404000000055, -75.57712899999996)",1104,USSY,0,0,6,,-75577129,39743404
4791,VEALE RD & SUTTON PL,"(39.80246200000005, -75.49828399999996)",1534,V0SU,0,0,"11, 38",,-75498284,39802462
4792,VANDEVER AVE & BUENA VISTA ST,"(39.75139400000006, -75.54017499999998)",1387,VEBU,0,0,9,,-75540175,39751394
4793,CLAYMONT ST & VANDEVER,"(39.74535400000008, -75.53109699999999)",1390,VECL,0,0,9,,-75531097,39745354
4794,VANDEVER AVE & JESSUP ST,"(39.750013000000024, -75.53797799999995)",129,VEJE,0,0,9,,-75537978,39750013
4795,VANDEVER AVE & SPRUCE ST,"(39.74878700000005, -75.53602899999998)",1388,VESP,0,0,9,,-75536029,39748787
4796,VANDEVER AVE & THATCHER ST,"(39.74650600000007, -75.53245299999998)",1389,VETH,0,0,9,,-75532453,39746506
4797,VOSHELLS MILL RD & MAPLE LN,"(39.10830200000004, -75.54545599999994)",2754,VOMA,0,0,104,,-75545456,39108302
4798,VOSHELLS MILL RD & PARK LN,"(39.10648000000003, -75.54245699999996)",2755,VOPA,0,0,104,,-75542457,39106480
4799,VOSHELLS MILL RD & PEACHTREE RUN,"(39.10433500000005, -75.53941199999997)",2756,VOPH,0,0,117,,-75539412,39104335
4800,VEALE RD @ BELLEMEADE PL,"(39.80472100000003, -75.48980399999994)",3377,VSBE,0,0,"11, 38",,-75489804,39804721
4801,VEALE RD & BUCKINGHAM RD,"(39.80431900000008, -75.49312899999995)",145,VSBU,0,0,"11, 38",,-75493129,39804319
4802,VEALE RD & GREENBRIAR RD,"(39.806482000000074, -75.48467899999997)",2472,VSGR,0,0,38,,-75484679,39806482
4803,VEALE RD & OP HILTON RD,"(39.803420000000074, -75.49555499999997)",1532,VSHI,0,0,"11, 38",,-75495555,39803420
4804,VEALE RD & SILVERSIDE RD,"(39.800744000000066, -75.50333599999993)",146,VSSI,1,0,"11, 38",,-75503336,39800744
4805,VEALE RD & SUNSET LN,"(39.805675000000065, -75.48565899999994)",1531,VSSU,0,0,"11, 38",,-75485659,39805675
4806,VEALE RD & WILLOW WAY,"(39.80480400000005, -75.48825899999997)",1529,VSWI,0,0,"11, 38",,-75488259,39804804
4807,VEALE RD & WOODBROOK CIR,"(39.80169300000006, -75.50050099999999)",1535,VSWO,0,0,"11, 38",,-75500501,39801693
4808,VAN BUREN ST & 26TH ST,"(39.76091900000006, -75.54068799999999)",1599,VW26,0,0,12,,-75540688,39760919
4809,VAN BUREN ST & 28TH ST,"(39.76177700000005, -75.53873599999997)",1598,VW28,0,0,12,,-75538736,39761777
4810,VAN BUREN ST & 30TH ST,"(39.76272600000004, -75.53660599999995)",1597,VW30,0,0,12,,-75536606,39762726
4811,VAN BUREN ST & 32ND ST,"(39.76353700000004, -75.53478799999993)",1596,VW32,0,0,12,,-75534788,39763537
4812,VAN BUREN ST & BAYNARD BLVD,"(39.76021600000007, -75.54264199999994)",1601,VWBA,1,0,12,,-75542642,39760216
4813,VANDEVER AVE & BUENA VISTA ST,"(39.75161200000008, -75.54028599999998)",1341,VWBU,0,0,9,,-75540286,39751612
4814,VANDEVER AVE & CHURCH ST,"(39.748185000000035, -75.53476999999998)",1338,VWCH,0,0,9,,-75534770,39748185
4815,VAN BUREN ST & CONCORD AVE,"(39.76035500000006, -75.54182099999997)",1600,VWCO,0,0,12,,-75541821,39760355
4816,VANDEVER AVE & CARTER ST,"(39.75025700000003, -75.53820199999996)",123,VWJE,0,0,9,,-75538202,39750257
4817,VANDEVER AVE & SPRUCE ST,"(39.74879000000004, -75.53577599999994)",1339,VWSP,0,0,9,,-75535776,39748790
4818,VANDEVER AVE & THATCHER ST,"(39.74668900000006, -75.53252599999996)",1337,VWTH,0,0,9,,-75532526,39746689
4819,WASHINGTON ST-NC & 7TH ST,"(39.658877000000075, -75.57503499999996)",1682,W007,0,0,15,,-75575035,39658877
4820,WEST ST & 11TH ST,"(39.747839000000056, -75.54993999999994)",839,W011,1,1,"2, 6, 10, 16, 18, 20, 28, 35, 38, 45, 52, 301",,-75549940,39747839
4821,WASHINGTON ST & 14TH ST,"(39.750887000000034, -75.54918599999996)",841,W014,1,1,"2, 11, 12, 18, 35",,-75549186,39750887
4822,W MAIN ST & CHRIS SAL ELEM S,"(39.66717700000004, -75.66439799999995)",2188,W0CH,0,0,"10, 34",,-75664398,39667177
4823,WASHINGTON ST & HANOVER RD,"(39.77364300000005, -75.50967099999997)",1505,W0HA,0,0,11,,-75509671,39773643
4824,W MAIN ST & OLD BALTIMORE PK,"(39.66584800000004, -75.66109199999994)",2410,W0OL,0,0,"10, 34",,-75661092,39665848
4825,WASHINGTON ST-NC & 7TH ST,"(39.65880200000004, -75.57524299999994)",1737,W107,0,0,15,,-75575243,39658802
4826,WILTON BLVD & OP CANDLEWICK CT,"(39.65606400000007, -75.62612599999994)",2148,W1CA,1,1,"13, 54",,-75626126,39656064
4827,WASHINGTON ST & MATSON RUN PKWY,"(39.76379700000007, -75.52522499999998)",150,W1MA,1,1,11,,-75525225,39763797
4828,WEST 6TH ST AT CROCKETT AVE HOPE HOUSE 1 & 2,"(38.55772700000006, -75.58311099999997)",3900,W6CR,0,0,212,,-75583111,38557727
4829,WEST 7TH ST AT CROCKETT AVE LITTLE CREEK APTS,"(38.55595900000003, -75.58370899999994)",3901,W7CR,0,0,212,,-75583709,38555959
4830,WALKER RD & ANNE AVE,"(39.16975300000007, -75.54521699999998)",2675,WAAN,0,0,"101, 112",,-75545217,39169753
4831,WAKEFIELD DR & COMCAST,"(39.66217300000005, -75.67602899999997)",235,WAAV,0,0,"10, 34",,-75676029,39662173
4832,WALKER RD & CAPITOL NURSING,"(39.16763100000003, -75.55466799999994)",2676,WACA,0,0,101,,-75554668,39167631
4833,WALKER RD @ CATHOLIC CHARITIES,"(39.16838000000007, -75.55141299999997)",3406,WACC,0,0,101,,-75551413,39168380
4834,WAKEFIELD DR & CHAPMAN RD,"(39.66680300000007, -75.67676999999998)",2191,WACH,0,0,10,,-75676770,39666803
4835,WALKER RD & THE HAMLET,"(39.16899300000006, -75.54881299999994)",613,WAHA,0,0,101,,-75548813,39168993
4836,WALKER RD & LIBERTY CT,"(39.167272000000025, -75.55640399999999)",345,WALI,1,0,101,,-75556404,39167272
4837,WATER ST & NEW ST,"(39.153891000000044, -75.52731599999998)",2713,WANE,0,0,104,,-75527316,39153891
4838,WALKER RD & PHYS THERAPY SER,"(39.17090100000007, -75.54025399999995)",609,WAPH,0,0,"101, 112",,-75540254,39170901
4839,WALKER RD & OP PLAYTEX,"(39.17028700000003, -75.54301799999996)",610,WAPY,0,0,"101, 112",,-75543018,39170287
4840,WALKER RD & SILVER LK PLAZA,"(39.17198300000007, -75.53549099999998)",344,WASI,0,0,"101, 112",,-75535491,39171983
4841,WALKER RD & WALKER WOODS,"(39.16646000000003, -75.55994199999998)",2677,WAWW,0,0,101,,-75559942,39166460
4842,GATEWAY WEST & FOOD LION,"(39.156783000000075, -75.54396399999996)",2862,WDSC,0,0,102,,-75543964,39156783
4843,WASHINGTON ST-NC & 10TH ST,"(39.66107100000005, -75.57676199999997)",1736,WE10,0,0,15,,-75576762,39661071
4844,WASHINGTON ST-NC & 11TH ST,"(39.66240200000004, -75.57776299999995)",1735,WE11,0,0,15,,-75577763,39662402
4845,WASHINGTON ST & 17TH ST,"(39.75340600000004, -75.54644699999994)",1476,WE17,0,0,11,,-75546447,39753406
4846,WASHINGTON ST & 18TH ST,"(39.75393800000006, -75.54542799999996)",1477,WE18,0,0,11,,-75545428,39753938
4847,WASHINGTON ST & 20TH ST,"(39.754477000000065, -75.54401899999993)",3816,WE20,0,0,11,,-75544019,39754477
4848,WASHINGTON ST & 21ST ST,"(39.75499700000006, -75.54304099999996)",1479,WE21,0,0,11,,-75543041,39754997
4849,WASHINGTON ST & 24TH ST,"(39.756380000000036, -75.53995799999996)",1482,WE24,0,0,11,,-75539958,39756380
4850,WASHINGTON ST & 26TH ST,"(39.75720200000006, -75.53811699999994)",1484,WE26,0,0,11,,-75538117,39757202
4851,WASHINGTON ST & 28TH ST,"(39.75801100000007, -75.53629399999994)",1486,WE28,0,0,11,,-75536294,39758011
4852,WASHINGTON ST & 30TH ST,"(39.75896600000004, -75.53414199999997)",1488,WE30,0,0,11,,-75534142,39758966
